NBA_ID,Season,Player,RotationRole,MIN,MissingCount,MissingMetrics
1938,2014-15,Manu Ginobili,Key Rotation,1589.0,2,Playmaking Talent | Touches Per 75
2030,2013-14,Kenyon Martin,Rotation,633.6,2,Playmaking Talent | Touches Per 75
2030,2014-15,Kenyon Martin,Garbage Time,104.5,2,Playmaking Talent | Touches Per 75
2034,2013-14,Mike Miller,Key Rotation,1705.6000000000001,2,Playmaking Talent | Touches Per 75
2034,2014-15,Mike Miller,Rotation,702.0,2,Playmaking Talent | Touches Per 75
2037,2013-14,Jamal Crawford,Starter,2097.6,2,Playmaking Talent | Touches Per 75
2037,2014-15,Jamal Crawford,Key Rotation,1702.4,2,Playmaking Talent | Touches Per 75
2045,2013-14,Hedo Turkoglu,Rotation,391.40000000000003,2,Playmaking Talent | Touches Per 75
2045,2014-15,Hedo Turkoglu,Rotation,706.8000000000001,2,Playmaking Talent | Touches Per 75
2199,2013-14,Tyson Chandler,Starter,1661.0,2,Playmaking Talent | Touches Per 75
2199,2014-15,Tyson Chandler,Starter,2287.5,2,Playmaking Talent | Touches Per 75
2200,2013-14,Pau Gasol,Starter,1884.0,2,Playmaking Talent | Touches Per 75
2200,2014-15,Pau Gasol,Starter,2683.2,2,Playmaking Talent | Touches Per 75
2202,2014-15,Jason Richardson,Key Rotation,416.09999999999997,2,Playmaking Talent | Touches Per 75
2203,2013-14,Shane Battier,Key Rotation,1467.3000000000002,2,Playmaking Talent | Touches Per 75
2207,2013-14,Joe Johnson,Starter,2575.4,2,Playmaking Talent | Touches Per 75
2207,2014-15,Joe Johnson,Starter,2792.0,2,Playmaking Talent | Touches Per 75
2207,2021-22,Joe Johnson,Too Few Games,2.0,1,Playmaking Talent
2210,2013-14,Richard Jefferson,Starter,2214.0,2,Playmaking Talent | Touches Per 75
2210,2014-15,Richard Jefferson,Rotation,1243.2,2,Playmaking Talent | Touches Per 75
2215,2013-14,Jason Collins,Garbage Time,171.6,2,Playmaking Talent | Touches Per 75
2216,2013-14,Zach Randolph,Starter,2701.8,2,Playmaking Talent | Touches Per 75
2216,2014-15,Zach Randolph,Starter,2300.4,2,Playmaking Talent | Touches Per 75
2217,2014-15,Brendan Haywood,Garbage Time,118.80000000000001,2,Playmaking Talent | Touches Per 75
2222,2013-14,Gerald Wallace,Key Rotation,1415.1999999999998,2,Playmaking Talent | Touches Per 75
2222,2014-15,Gerald Wallace,Garbage Time,284.8,2,Playmaking Talent | Touches Per 75
2223,2013-14,Samuel Dalembert,Key Rotation,1616.0,2,Playmaking Talent | Touches Per 75
2223,2014-15,Samuel Dalembert,Rotation,544.0,2,Playmaking Talent | Touches Per 75
2224,2013-14,Jamaal Tinsley,Too Few Games,110.4,2,Playmaking Talent | Touches Per 75
2225,2013-14,Tony Parker,Starter,1999.1999999999998,2,Playmaking Talent | Touches Per 75
2225,2014-15,Tony Parker,Starter,1951.6,2,Playmaking Talent | Touches Per 75
2229,2013-14,Mike James,Garbage Time,77.0,2,Playmaking Talent | Touches Per 75
2248,2013-14,Earl Watson,Garbage Time,160.8,2,Playmaking Talent | Touches Per 75
2365,2013-14,Chris Andersen,Rotation,1396.8,2,Playmaking Talent | Touches Per 75
2365,2014-15,Chris Andersen,Rotation,1134.0,2,Playmaking Talent | Touches Per 75
2399,2013-14,Mike Dunleavy,Starter,2583.0,2,Playmaking Talent | Touches Per 75
2399,2014-15,Mike Dunleavy,Starter,1839.6,2,Playmaking Talent | Touches Per 75
2400,2013-14,Drew Gooden,Rotation,396.0,2,Playmaking Talent | Touches Per 75
2400,2014-15,Drew Gooden,Rotation,861.9,2,Playmaking Talent | Touches Per 75
2403,2013-14,Nene,Starter,1558.1999999999998,2,Playmaking Talent | Touches Per 75
2403,2014-15,Nene,Starter,1695.1000000000001,2,Playmaking Talent | Touches Per 75
2405,2013-14,Amare Stoudemire,Rotation,1469.0,2,Playmaking Talent | Touches Per 75
2405,2014-15,Amare Stoudemire,Key Rotation,1244.9,2,Playmaking Talent | Touches Per 75
2406,2013-14,Caron Butler,Key Rotation,1416.8,2,Playmaking Talent | Touches Per 75
2406,2014-15,Caron Butler,Key Rotation,1622.4,2,Playmaking Talent | Touches Per 75
2408,2013-14,Melvin Ely,Too Few Games,27.2,2,Playmaking Talent | Touches Per 75
2419,2013-14,Tayshaun Prince,Starter,1945.6000000000001,2,Playmaking Talent | Touches Per 75
2419,2014-15,Tayshaun Prince,Key Rotation,1397.8000000000002,2,Playmaking Talent | Touches Per 75
2422,2013-14,John Salmons,Rotation,1723.8000000000002,2,Playmaking Talent | Touches Per 75
2422,2014-15,John Salmons,Garbage Time,268.8,2,Playmaking Talent | Touches Per 75
2427,2013-14,Roger Mason Jr,Garbage Time,260.0,2,Playmaking Talent | Touches Per 75
2430,2013-14,Carlos Boozer,Key Rotation,2143.2,2,Playmaking Talent | Touches Per 75
2430,2014-15,Carlos Boozer,Key Rotation,1689.8,2,Playmaking Talent | Touches Per 75
2440,2013-14,Matt Barnes,Key Rotation,1732.5,2,Playmaking Talent | Touches Per 75
2440,2014-15,Matt Barnes,Starter,2272.4,2,Playmaking Talent | Touches Per 75
2446,2013-14,Rasual Butler,Garbage Time,380.0,2,Playmaking Talent | Touches Per 75
2446,2014-15,Rasual Butler,Key Rotation,1507.5,2,Playmaking Talent | Touches Per 75
2449,2013-14,Luis Scola,Rotation,1402.2,2,Playmaking Talent | Touches Per 75
2449,2014-15,Luis Scola,Key Rotation,1660.5,2,Playmaking Talent | Touches Per 75
2457,2013-14,Jannero Pargo,Garbage Time,240.70000000000002,2,Playmaking Talent | Touches Per 75
2457,2014-15,Jannero Pargo,Garbage Time,72.89999999999999,2,Playmaking Talent | Touches Per 75
2501,2013-14,Reggie Evans,Rotation,896.4000000000001,2,Playmaking Talent | Touches Per 75
2501,2014-15,Reggie Evans,Rotation,766.1,2,Playmaking Talent | Touches Per 75
2544,2013-14,LeBron James,Star,2902.9,2,Playmaking Talent | Touches Per 75
2544,2014-15,LeBron James,Star,2490.9,2,Playmaking Talent | Touches Per 75
2546,2013-14,Carmelo Anthony,Starter,2979.9,2,Playmaking Talent | Touches Per 75
2546,2014-15,Carmelo Anthony,Starter,1428.0,2,Playmaking Talent | Touches Per 75
2547,2013-14,Chris Bosh,Star,2528.0,2,Playmaking Talent | Touches Per 75
2547,2014-15,Chris Bosh,Starter,1557.6,2,Playmaking Talent | Touches Per 75
2548,2013-14,Dwyane Wade,Starter,1776.6,2,Playmaking Talent | Touches Per 75
2548,2014-15,Dwyane Wade,Starter,1971.6000000000001,2,Playmaking Talent | Touches Per 75
2549,2013-14,Chris Kaman,Rotation,737.0999999999999,2,Playmaking Talent | Touches Per 75
2549,2014-15,Chris Kaman,Key Rotation,1398.6,2,Playmaking Talent | Touches Per 75
2550,2013-14,Kirk Hinrich,Key Rotation,2117.0,2,Playmaking Talent | Touches Per 75
2550,2014-15,Kirk Hinrich,Key Rotation,1610.3999999999999,2,Playmaking Talent | Touches Per 75
2555,2013-14,Nick Collison,Rotation,1352.7,2,Playmaking Talent | Touches Per 75
2555,2014-15,Nick Collison,Rotation,1102.2,2,Playmaking Talent | Touches Per 75
2557,2013-14,Luke Ridnour,Key Rotation,1140.7,2,Playmaking Talent | Touches Per 75
2557,2014-15,Luke Ridnour,Rotation,681.5,2,Playmaking Talent | Touches Per 75
2561,2013-14,David West,Starter,2472.0,2,Playmaking Talent | Touches Per 75
2561,2014-15,David West,Starter,1894.2,2,Playmaking Talent | Touches Per 75
2563,2014-15,Dahntay Jones,Garbage Time,122.10000000000001,2,Playmaking Talent | Touches Per 75
2564,2013-14,Boris Diaw,Starter,1975.0,2,Playmaking Talent | Touches Per 75
2564,2014-15,Boris Diaw,Starter,1984.5,2,Playmaking Talent | Touches Per 75
2566,2013-14,Travis Outlaw,Rotation,1064.6999999999998,2,Playmaking Talent | Touches Per 75
2570,2013-14,Kendrick Perkins,Rotation,1209.0,2,Playmaking Talent | Touches Per 75
2570,2014-15,Kendrick Perkins,Rotation,1149.1999999999998,2,Playmaking Talent | Touches Per 75
2571,2013-14,Leandro Barbosa,Rotation,368.0,2,Playmaking Talent | Touches Per 75
2571,2014-15,Leandro Barbosa,Rotation,983.4,2,Playmaking Talent | Touches Per 75
2581,2013-14,Steve Blake,Rotation,1496.0,2,Playmaking Talent | Touches Per 75
2581,2014-15,Steve Blake,Rotation,1530.8999999999999,2,Playmaking Talent | Touches Per 75
2584,2013-14,Willie Green,Rotation,869.0,2,Playmaking Talent | Touches Per 75
2584,2014-15,Willie Green,Key Rotation,951.6,2,Playmaking Talent | Touches Per 75
2585,2013-14,Zaza Pachulia,Key Rotation,1325.0,2,Playmaking Talent | Touches Per 75
2585,2014-15,Zaza Pachulia,Key Rotation,1730.1,2,Playmaking Talent | Touches Per 75
2586,2013-14,Keith Bogans,Too Few Games,55.199999999999996,2,Playmaking Talent | Touches Per 75
2588,2013-14,Matt Bonner,Rotation,689.3000000000001,2,Playmaking Talent | Touches Per 75
2588,2014-15,Matt Bonner,Rotation,936.0,2,Playmaking Talent | Touches Per 75
2590,2013-14,Mo Williams,Key Rotation,1835.2,2,Playmaking Talent | Touches Per 75
2590,2014-15,Mo Williams,Key Rotation,1978.8000000000002,2,Playmaking Talent | Touches Per 75
2592,2013-14,James Jones,Garbage Time,236.0,2,Playmaking Talent | Touches Per 75
2592,2014-15,James Jones,Rotation,666.9,2,Playmaking Talent | Touches Per 75
2594,2013-14,Kyle Korver,Starter,2406.9,2,Playmaking Talent | Touches Per 75
2594,2014-15,Kyle Korver,Starter,2415.0,2,Playmaking Talent | Touches Per 75
2617,2013-14,Udonis Haslem,Rotation,653.1999999999999,2,Playmaking Talent | Touches Per 75
2617,2014-15,Udonis Haslem,Rotation,992.0,2,Playmaking Talent | Touches Per 75
2617,2020-21,Udonis Haslem,Too Few Games,2.7,1,Playmaking Talent
2694,2013-14,Josh Powell,Too Few Games,19.4,2,Playmaking Talent | Touches Per 75
2730,2013-14,Dwight Howard,Star,2399.7999999999997,2,Playmaking Talent | Touches Per 75
2730,2014-15,Dwight Howard,Starter,1221.8,2,Playmaking Talent | Touches Per 75
2732,2013-14,Ben Gordon,Garbage Time,279.3,2,Playmaking Talent | Touches Per 75
2732,2014-15,Ben Gordon,Rotation,789.6,2,Playmaking Talent | Touches Per 75
2733,2013-14,Shaun Livingston,Starter,1976.0,2,Playmaking Talent | Touches Per 75
2733,2014-15,Shaun Livingston,Key Rotation,1466.4,2,Playmaking Talent | Touches Per 75
2734,2013-14,Devin Harris,Key Rotation,816.0,2,Playmaking Talent | Touches Per 75
2734,2014-15,Devin Harris,Key Rotation,1687.2,2,Playmaking Talent | Touches Per 75
2735,2013-14,Josh Childress,Too Few Games,24.0,2,Playmaking Talent | Touches Per 75
2736,2013-14,Luol Deng,Starter,2211.3,2,Playmaking Talent | Touches Per 75
2736,2014-15,Luol Deng,Starter,2419.2000000000003,2,Playmaking Talent | Touches Per 75
2738,2013-14,Andre Iguodala,Star,2041.1999999999998,2,Playmaking Talent | Touches Per 75
2738,2014-15,Andre Iguodala,Starter,2071.2999999999997,2,Playmaking Talent | Touches Per 75
2740,2013-14,Andris Biedrins,Too Few Games,44.400000000000006,2,Playmaking Talent | Touches Per 75
2742,2014-15,Sebastian Telfair,Rotation,326.4,2,Playmaking Talent | Touches Per 75
2743,2013-14,Kris Humphries,Rotation,1373.1,2,Playmaking Talent | Touches Per 75
2743,2014-15,Kris Humphries,Key Rotation,1344.0,2,Playmaking Talent | Touches Per 75
2744,2013-14,Al Jefferson,Starter,2555.0,2,Playmaking Talent | Touches Per 75
2744,2014-15,Al Jefferson,Starter,1989.0,2,Playmaking Talent | Touches Per 75
2746,2013-14,Josh Smith,Starter,2733.5,2,Playmaking Talent | Touches Per 75
2746,2014-15,Josh Smith,Key Rotation,2299.1,2,Playmaking Talent | Touches Per 75
2747,2013-14,JR Smith,Starter,2419.8,2,Playmaking Talent | Touches Per 75
2747,2014-15,JR Smith,Starter,2079.0,2,Playmaking Talent | Touches Per 75
2748,2013-14,Dorell Wright,Key Rotation,986.0,2,Playmaking Talent | Touches Per 75
2748,2014-15,Dorell Wright,Rotation,590.4000000000001,2,Playmaking Talent | Touches Per 75
2749,2013-14,Jameer Nelson,Starter,2176.0,2,Playmaking Talent | Touches Per 75
2749,2014-15,Jameer Nelson,Rotation,1404.9,2,Playmaking Talent | Touches Per 75
2754,2013-14,Tony Allen,Key Rotation,1276.0,2,Playmaking Talent | Touches Per 75
2754,2014-15,Tony Allen,Key Rotation,1650.6,2,Playmaking Talent | Touches Per 75
2755,2013-14,Kevin Martin,Starter,2176.0,2,Playmaking Talent | Touches Per 75
2755,2014-15,Kevin Martin,Starter,1302.6,2,Playmaking Talent | Touches Per 75
2756,2013-14,Sasha Vujacic,Too Few Games,10.4,2,Playmaking Talent | Touches Per 75
2757,2013-14,Beno Udrih,Rotation,643.6999999999999,2,Playmaking Talent | Touches Per 75
2757,2014-15,Beno Udrih,Rotation,1493.1,2,Playmaking Talent | Touches Per 75
2760,2013-14,Anderson Varejao,Key Rotation,1800.5,2,Playmaking Talent | Touches Per 75
2760,2014-15,Anderson Varejao,Key Rotation,634.4,2,Playmaking Talent | Touches Per 75
2767,2013-14,Royal Ivey,Too Few Games,4.8,2,Playmaking Talent | Touches Per 75
2772,2013-14,Trevor Ariza,Starter,2725.7999999999997,2,Playmaking Talent | Touches Per 75
2772,2014-15,Trevor Ariza,Starter,2927.4,2,Playmaking Talent | Touches Per 75
2853,2014-15,Earl Barron,Garbage Time,142.4,2,Playmaking Talent | Touches Per 75
101106,2013-14,Andrew Bogut,Key Rotation,1768.8,2,Playmaking Talent | Touches Per 75
101106,2014-15,Andrew Bogut,Key Rotation,1581.2,2,Playmaking Talent | Touches Per 75
101107,2013-14,Marvin Williams,Key Rotation,1676.3999999999999,2,Playmaking Talent | Touches Per 75
101107,2014-15,Marvin Williams,Key Rotation,2035.8000000000002,2,Playmaking Talent | Touches Per 75
101108,2013-14,Chris Paul,Star,2170.0,2,Playmaking Talent | Touches Per 75
101108,2014-15,Chris Paul,Star,2853.6,2,Playmaking Talent | Touches Per 75
101109,2013-14,Raymond Felton,Starter,2015.0,2,Playmaking Talent | Touches Per 75
101109,2014-15,Raymond Felton,Garbage Time,281.29999999999995,2,Playmaking Talent | Touches Per 75
101110,2013-14,Martell Webster,Key Rotation,2160.6,2,Playmaking Talent | Touches Per 75
101110,2014-15,Martell Webster,Rotation,352.0,2,Playmaking Talent | Touches Per 75
101111,2013-14,Charlie Villanueva,Garbage Time,180.0,2,Playmaking Talent | Touches Per 75
101111,2014-15,Charlie Villanueva,Rotation,678.4,2,Playmaking Talent | Touches Per 75
101112,2013-14,Channing Frye,Star,2312.4,2,Playmaking Talent | Touches Per 75
101112,2014-15,Channing Frye,Key Rotation,1867.5,2,Playmaking Talent | Touches Per 75
101114,2013-14,Deron Williams,Star,2060.8,2,Playmaking Talent | Touches Per 75
101114,2014-15,Deron Williams,Starter,2114.8,2,Playmaking Talent | Touches Per 75
101115,2013-14,Andrew Bynum,Rotation,514.8000000000001,2,Playmaking Talent | Touches Per 75
101122,2013-14,Danny Granger,Key Rotation,848.6999999999999,2,Playmaking Talent | Touches Per 75
101122,2014-15,Danny Granger,Rotation,612.0,2,Playmaking Talent | Touches Per 75
101123,2013-14,Gerald Green,Starter,2328.7999999999997,2,Playmaking Talent | Touches Per 75
101123,2014-15,Gerald Green,Rotation,1443.0,2,Playmaking Talent | Touches Per 75
101126,2013-14,Nate Robinson,Rotation,866.8,2,Playmaking Talent | Touches Per 75
101126,2014-15,Nate Robinson,Rotation,592.1999999999999,2,Playmaking Talent | Touches Per 75
101127,2013-14,Jarrett Jack,Key Rotation,2256.0,2,Playmaking Talent | Touches Per 75
101127,2014-15,Jarrett Jack,Starter,2240.0,2,Playmaking Talent | Touches Per 75
101128,2013-14,Francisco Garcia,Rotation,1083.5,2,Playmaking Talent | Touches Per 75
101128,2014-15,Francisco Garcia,Garbage Time,200.20000000000002,2,Playmaking Talent | Touches Per 75
101131,2013-14,Jason Maxiell,Rotation,489.6,2,Playmaking Talent | Touches Per 75
101131,2014-15,Jason Maxiell,Rotation,878.4,2,Playmaking Talent | Touches Per 75
101133,2013-14,Ian Mahinmi,Rotation,1247.3999999999999,2,Playmaking Talent | Touches Per 75
101133,2014-15,Ian Mahinmi,Key Rotation,1146.8,2,Playmaking Talent | Touches Per 75
101135,2013-14,David Lee,Starter,2290.8,2,Playmaking Talent | Touches Per 75
101135,2014-15,David Lee,Rotation,906.5,2,Playmaking Talent | Touches Per 75
101138,2013-14,Brandon Bass,Starter,2263.2000000000003,2,Playmaking Talent | Touches Per 75
101138,2014-15,Brandon Bass,Key Rotation,1927.0,2,Playmaking Talent | Touches Per 75
101139,2013-14,CJ Miles,Rotation,984.3000000000001,2,Playmaking Talent | Touches Per 75
101139,2014-15,CJ Miles,Starter,1841.0,2,Playmaking Talent | Touches Per 75
101141,2013-14,Ersan Ilyasova,Starter,1479.5,2,Playmaking Talent | Touches Per 75
101141,2014-15,Ersan Ilyasova,Key Rotation,1316.6,2,Playmaking Talent | Touches Per 75
101142,2013-14,Ronny Turiaf,Key Rotation,604.5,2,Playmaking Talent | Touches Per 75
101142,2014-15,Ronny Turiaf,Too Few Games,19.4,2,Playmaking Talent | Touches Per 75
101145,2013-14,Monta Ellis,Starter,3025.7999999999997,2,Playmaking Talent | Touches Per 75
101145,2014-15,Monta Ellis,Starter,2696.0,2,Playmaking Talent | Touches Per 75
101150,2013-14,Lou Williams,Key Rotation,1446.0,2,Playmaking Talent | Touches Per 75
101150,2014-15,Lou Williams,Key Rotation,2016.0,2,Playmaking Talent | Touches Per 75
101154,2013-14,Andray Blatche,Key Rotation,1620.6,2,Playmaking Talent | Touches Per 75
101155,2013-14,Ryan Gomes,Too Few Games,34.5,2,Playmaking Talent | Touches Per 75
101161,2013-14,Amir Johnson,Starter,2217.6,2,Playmaking Talent | Touches Per 75
101161,2014-15,Amir Johnson,Starter,1980.0,2,Playmaking Talent | Touches Per 75
101162,2013-14,Marcin Gortat,Starter,2656.7999999999997,2,Playmaking Talent | Touches Per 75
101162,2014-15,Marcin Gortat,Starter,2451.7999999999997,2,Playmaking Talent | Touches Per 75
101179,2013-14,Ronnie Price,Rotation,378.2,2,Playmaking Talent | Touches Per 75
101179,2014-15,Ronnie Price,Key Rotation,980.4,2,Playmaking Talent | Touches Per 75
101181,2013-14,Jose Calderon,Starter,2470.5,2,Playmaking Talent | Touches Per 75
101181,2014-15,Jose Calderon,Starter,1268.3999999999999,2,Playmaking Talent | Touches Per 75
101183,2013-14,Shavlik Randolph,Garbage Time,95.2,2,Playmaking Talent | Touches Per 75
101183,2014-15,Shavlik Randolph,Garbage Time,126.0,2,Playmaking Talent | Touches Per 75
101187,2013-14,Alan Anderson,Key Rotation,1770.6,2,Playmaking Talent | Touches Per 75
101187,2014-15,Alan Anderson,Key Rotation,1746.4,2,Playmaking Talent | Touches Per 75
101198,2013-14,Will Bynum,Rotation,1052.8,2,Playmaking Talent | Touches Per 75
101198,2014-15,Will Bynum,Too Few Games,66.5,2,Playmaking Talent | Touches Per 75
101236,2013-14,Chuck Hayes,Rotation,756.4,2,Playmaking Talent | Touches Per 75
101236,2014-15,Chuck Hayes,Garbage Time,255.20000000000002,2,Playmaking Talent | Touches Per 75
101249,2013-14,John Lucas III,Rotation,592.1999999999999,2,Playmaking Talent | Touches Per 75
101249,2014-15,John Lucas III,Garbage Time,270.90000000000003,2,Playmaking Talent | Touches Per 75
200745,2013-14,Andrea Bargnani,Starter,1255.8,2,Playmaking Talent | Touches Per 75
200745,2014-15,Andrea Bargnani,Starter,785.9000000000001,2,Playmaking Talent | Touches Per 75
200746,2013-14,LaMarcus Aldridge,Star,2497.8,2,Playmaking Talent | Touches Per 75
200746,2014-15,LaMarcus Aldridge,Star,2513.4,2,Playmaking Talent | Touches Per 75
200748,2014-15,Tyrus Thomas,Too Few Games,6.6,2,Playmaking Talent | Touches Per 75
200751,2013-14,Randy Foye,Starter,2486.7,2,Playmaking Talent | Touches Per 75
200751,2014-15,Randy Foye,Key Rotation,1085.0,2,Playmaking Talent | Touches Per 75
200752,2013-14,Rudy Gay,Starter,2533.1000000000004,2,Playmaking Talent | Touches Per 75
200752,2014-15,Rudy Gay,Starter,2407.2,2,Playmaking Talent | Touches Per 75
200755,2013-14,JJ Redick,Starter,987.0,2,Playmaking Talent | Touches Per 75
200755,2014-15,JJ Redick,Starter,2410.2,2,Playmaking Talent | Touches Per 75
200756,2013-14,Hilton Armstrong,Garbage Time,96.0,2,Playmaking Talent | Touches Per 75
200757,2013-14,Thabo Sefolosha,Key Rotation,1586.0,2,Playmaking Talent | Touches Per 75
200757,2014-15,Thabo Sefolosha,Key Rotation,977.6,2,Playmaking Talent | Touches Per 75
200758,2013-14,Ronnie Brewer,Garbage Time,160.8,2,Playmaking Talent | Touches Per 75
200761,2013-14,Shawne Williams,Rotation,752.4,2,Playmaking Talent | Touches Per 75
200761,2014-15,Shawne Williams,Rotation,1083.6,2,Playmaking Talent | Touches Per 75
200765,2013-14,Rajon Rondo,Starter,998.9999999999999,2,Playmaking Talent | Touches Per 75
200765,2014-15,Rajon Rondo,Starter,2019.6,2,Playmaking Talent | Touches Per 75
200768,2013-14,Kyle Lowry,Star,2859.8,2,Playmaking Talent | Touches Per 75
200768,2014-15,Kyle Lowry,Star,2415.0,2,Playmaking Talent | Touches Per 75
200769,2013-14,Shannon Brown,Garbage Time,252.29999999999998,2,Playmaking Talent | Touches Per 75
200769,2014-15,Shannon Brown,Too Few Games,89.0,2,Playmaking Talent | Touches Per 75
200770,2013-14,Jordan Farmar,Rotation,914.3000000000001,2,Playmaking Talent | Touches Per 75
200770,2014-15,Jordan Farmar,Rotation,529.1999999999999,2,Playmaking Talent | Touches Per 75
200777,2013-14,Joel Freeland,Garbage Time,728.0,2,Playmaking Talent | Touches Per 75
200777,2014-15,Joel Freeland,Rotation,614.4000000000001,2,Playmaking Talent | Touches Per 75
200779,2013-14,Steve Novak,Rotation,540.0,2,Playmaking Talent | Touches Per 75
200779,2014-15,Steve Novak,Garbage Time,196.0,2,Playmaking Talent | Touches Per 75
200779,2016-17,Steve Novak,Too Few Games,21.6,1,Playmaking Talent
200780,2013-14,Solomon Jones,Garbage Time,84.7,2,Playmaking Talent | Touches Per 75
200782,2013-14,PJ Tucker,Starter,2486.7,2,Playmaking Talent | Touches Per 75
200782,2014-15,PJ Tucker,Starter,2386.8,2,Playmaking Talent | Touches Per 75
200794,2013-14,Paul Millsap,Star,2479.0,2,Playmaking Talent | Touches Per 75
200794,2014-15,Paul Millsap,Star,2387.1000000000004,2,Playmaking Talent | Touches Per 75
200797,2013-14,Ryan Hollins,Garbage Time,481.90000000000003,2,Playmaking Talent | Touches Per 75
200797,2014-15,Ryan Hollins,Garbage Time,441.59999999999997,2,Playmaking Talent | Touches Per 75
200811,2013-14,Lou Amundson,Garbage Time,184.29999999999998,2,Playmaking Talent | Touches Per 75
200811,2014-15,Lou Amundson,Rotation,938.0999999999999,2,Playmaking Talent | Touches Per 75
200826,2013-14,JJ Barea,Rotation,1469.4,2,Playmaking Talent | Touches Per 75
200826,2014-15,JJ Barea,Rotation,1362.8999999999999,2,Playmaking Talent | Touches Per 75
200839,2013-14,Mike Harris,Garbage Time,224.0,2,Playmaking Talent | Touches Per 75
201141,2013-14,Greg Oden,Garbage Time,211.6,2,Playmaking Talent | Touches Per 75
201142,2013-14,Kevin Durant,Star,3118.5,2,Playmaking Talent | Touches Per 75
201142,2014-15,Kevin Durant,Star,912.5999999999999,2,Playmaking Talent | Touches Per 75
201143,2013-14,Al Horford,Starter,957.0,2,Playmaking Talent | Touches Per 75
201143,2014-15,Al Horford,Starter,2318.0,2,Playmaking Talent | Touches Per 75
201144,2013-14,Mike Conley,Star,2445.5,2,Playmaking Talent | Touches Per 75
201144,2014-15,Mike Conley,Star,2226.0,2,Playmaking Talent | Touches Per 75
201145,2013-14,Jeff Green,Starter,2804.4,2,Playmaking Talent | Touches Per 75
201145,2014-15,Jeff Green,Starter,2457.0,2,Playmaking Talent | Touches Per 75
201147,2013-14,Corey Brewer,Starter,2608.2000000000003,2,Playmaking Talent | Touches Per 75
201147,2014-15,Corey Brewer,Key Rotation,2088.0,2,Playmaking Talent | Touches Per 75
201148,2013-14,Brandan Wright,Rotation,1078.8000000000002,2,Playmaking Talent | Touches Per 75
